L0001,L0002,L0003,L0006,L0004,L0005,L0007,L0008,L0009,L0010,L0011,L0012,L1201,L1202,L1203,L1243,L1244,L1245,L1255,L1256,L1257,L1216,L1217,L1218,L1234,L1235,L1236,L1261,L1262,L1263
5.878219867,2.127162451,3.613644288,3.558881104,3.034823361,3.455827572,2.054077952,4.598777042,2.462473506,2.459971799,2.731649265,2.834502581,5.253648171,4.988096175,3.265270806,2.783662886,3.127359143,5.843308069,5.147798231,4.401043532,5.328682014,5.200498668,7.394041872,2.359450633,4.16594178,3.698885388,4.116596913,4.446581747,1.822071392,2.985468048
5.915435067,2.962699333,4.946896575,3.523434657,3.012378311,4.2949488,2.637352428,5.784702897,3.45543843,3.594314641,2.883564993,3.667628276,5.876626492,5.303591936,3.092150578,2.907740218,3.006896411,6.159286144,4.357662871,4.451944003,6.178176386,5.94630708,8.110986682,2.200314066,5.033004309,3.094579635,4.307712564,4.426763527,2.27852611,2.725499286
5.829261846,2.861425356,3.550332065,3.429088794,3.144936972,4.106902023,2.191525227,4.558838831,2.730104828,3.226447038,2.311019114,2.970542954,5.80898405,4.944397106,3.472092523,2.704472222,3.350787139,5.161952803,4.735086524,4.918331908,6.063665415,5.013852723,7.930771274,2.104372543,3.329189274,3.354763667,3.847269956,3.289919572,1.902702049,1.795671901
6.759777015,3.602884789,5.061904995,3.706657717,3.520626773,4.855780971,2.882648217,5.565239319,3.488621792,3.904706049,3.530892275,3.147959135,7.898590211,6.667196178,9.937473268,7.545033017,8.190194925,9.833694551,9.055185345,9.211287242,6.994574495,5.347016667,9.11989252,2.964071314,4.131740217,4.868582057,5.449588986,5.652457614,3.790232099,2.784753306
5.973069143,3.041533006,4.719330228,3.362464051,2.531790324,4.249445865,2.516541018,4.927203681,2.292981873,3.017284132,2.260129164,2.947319774,7.620026811,8.540651381,8.770649708,6.230563583,6.063727986,10.06108814,8.182101913,7.380495259,6.325094392,5.393823127,8.217336164,2.718393569,3.666247033,4.770844228,4.165521883,4.326526839,2.861445485,2.163938255
6.160359599,3.082296778,4.211408266,4.012139631,2.699739615,4.084294933,2.322285995,4.944365866,2.651206827,3.237335871,2.865602081,3.37823976,7.026109305,4.43195856,7.753186001,6.674422855,6.920548612,9.884300368,7.968868136,8.424280742,5.700410799,5.127899089,8.495385514,2.54719715,3.131011374,4.118988191,4.149302694,4.543471553,2.542645986,2.390001877
6.480165053,3.812131001,5.106273338,4.167782828,3.590295364,4.837061647,3.706944055,6.082184776,3.404015813,4.030362665,3.545206532,3.479111527,4.936191489,4.629434533,2.867215464,2.682367736,2.483972133,5.350656824,4.262039563,3.778129967,5.451954082,5.050072518,6.8349201,1.422550703,2.58479042,2.652028983,3.906308263,3.404406735,1.837082282,0.601222745
9.351667847,6.75776176,7.62311253,7.374525847,5.556431204,7.06925548,5.319268965,9.927504655,7.960918456,7.986901901,5.41637764,6.310845003,8.562582211,11.16242938,7.15999184,6.124004886,6.940851402,8.803370811,8.6343508,8.477002514,7.3809652,9.379999675,8.796746609,4.806374911,5.906554254,5.73669301,8.346568102,5.868093405,7.147526883,3.530035338
59.12343723,49.80146167,46.12394355,51.36945981,39.17269077,32.97171216,43.18827591,52.8201543,56.61708703,61.71352166,38.36016741,41.87751324,73.87270483,172.5310971,61.41994889,79.65117918,83.60992983,104.7984742,153.0374393,76.36584237,108.6973237,64.82284384,116.154077,69.35067767,129.0608981,57.48259542,96.09570832,112.6018912,138.8387618,57.96949484
86.2538637,83.43337969,113.0641257,92.68963568,77.24558224,101.2214671,86.99849437,132.8353345,129.2055625,116.7011221,75.81513937,72.41741258,120.9038205,153.9876459,121.104945,93.89094294,84.25411792,101.0890374,89.31736499,80.18336921,84.60293696,80.15055141,88.19782517,78.15736231,81.19210453,77.23739386,63.7808683,74.13892802,69.28853229,58.94431229
15.91219453,12.96636613,33.03686742,21.56818712,20.92425711,21.1387611,16.19777802,20.2190393,27.69024732,20.21745349,12.0914217,8.963087056,17.7577209,17.44527998,13.59730064,11.30985063,10.4323227,13.84704599,18.47888172,11.21679147,13.96590111,17.41333161,29.0705253,13.03191016,19.76148843,14.66498262,19.0797691,25.52658528,33.19257912,33.34841207
7.999823909,5.050956319,10.2274418,6.51839974,6.349332644,10.82160279,6.659536879,11.08963134,10.31069038,7.0582672,5.203327596,5.57456579,14.11112472,12.32153686,12.579303,9.013380292,7.85355953,11.59039147,10.49823689,10.53220221,10.07257807,13.08580265,13.66761196,8.880549956,9.438472838,11.24318747,10.13019297,10.98135225,8.344096726,8.149887386
7.28037787,4.433410214,6.449160952,5.044314873,4.974936764,9.279782626,4.140011896,10.80997088,9.882402485,4.968101628,5.126544833,5.079131943,13.49517014,9.360381962,13.27509888,7.719020791,6.314529165,10.17515697,8.949799366,9.582332,7.566841784,14.08601686,12.23779605,7.99953443,6.4061919,10.21934286,8.896898302,9.853234313,6.891505519,7.922072064
6.961695263,4.232228795,4.777960831,5.170247455,3.65352283,6.537370335,3.364153446,7.139907632,6.419390899,4.545009763,3.618414963,4.101740234,15.00435441,10.69807789,17.45297884,6.057189761,9.252461019,9.855050981,15.05396142,8.9181352,8.376349966,13.67637834,15.11345337,9.434434194,9.575468034,12.16682753,11.29851504,12.7790322,8.237527999,11.10307134
10.21008228,8.295066506,11.36225804,9.53296322,9.320003174,14.62498706,9.27732774,18.2672101,17.72104472,12.27233772,8.520195912,7.849304694,22.02346279,13.50559442,24.85710822,8.921127186,10.33004464,11.71795386,18.47212898,11.34072736,9.457156734,18.20647737,15.38672826,11.23040105,8.533742028,13.95162287,10.48222293,11.85639072,8.805613876,11.85197017
16.3317296,13.70870304,12.81408705,13.80284826,19.02219763,18.3690665,15.61307677,14.14014215,14.20231439,13.29522776,16.55300506,12.76134877,14.13246107,10.68828313,13.07124933,9.090621606,9.179813473,10.20982583,14.86864783,13.03968333,9.960058969,21.36800024,20.90311289,15.13244759,6.725945067,18.61584259,16.28961443,18.56619432,9.627963523,19.18721923
11.26263758,8.287809463,10.90338132,11.18096942,11.62650502,15.76959253,10.43937029,12.10091352,9.52505415,11.06983443,10.1927597,9.268431873,41.25956145,36.14411903,36.41311891,20.57213244,38.60388854,23.98568423,51.52524717,23.21701293,28.44928404,27.9423541,31.27889718,24.07717103,10.6217259,25.5686547,18.05146448,19.53904829,14.81650175,28.16171883
6.518863048,3.29104813,4.694548121,4.54698392,3.551093582,6.116978374,3.162676067,5.908360385,3.581464071,4.932703386,3.367699763,3.815583799,17.31814145,10.86924565,13.53788923,9.813217334,12.65595166,13.69455841,13.19084108,11.64287816,12.38497641,9.041914407,11.45270705,7.496711486,6.007255963,9.5610447,5.601790676,7.2782827,5.405179509,6.653133179
5.369175366,2.157295609,3.893145662,3.963817811,2.655518212,4.000728249,2.097588408,4.574589006,2.227323566,2.874270773,2.283134782,3.452428048,6.869282348,5.551862028,5.290196903,3.887208158,4.70224398,5.765476551,6.884405431,5.386784398,5.862910844,6.446006877,9.107500598,2.648810367,3.983294038,5.671566017,4.497229584,4.567403239,3.24984932,3.392503868
5.192990322,3.214874328,3.846627747,3.686832611,2.464913598,3.947594943,2.398605637,4.324307469,2.853459012,3.378397224,2.563844451,3.30783902,6.743316921,6.187463666,4.63289964,3.485283319,4.211103523,5.119109206,5.991491348,5.16181339,6.411647593,6.256325798,7.505303168,3.217303124,4.592683404,5.222546849,4.718264089,4.251548152,3.769079949,2.400976893
6.652538923,4.050123073,4.995496759,4.618731598,3.202750396,5.68643322,3.222239308,5.202164172,3.894267772,3.987421803,3.836634612,4.485872711,7.58250607,6.602780158,4.504404444,5.143676105,5.1999357,6.752484352,6.843786207,7.200737404,6.28867928,7.862664972,8.97981463,3.782215156,4.089803868,5.275264708,5.046380779,5.917071919,3.94522166,4.597843502
10.42236639,5.921700067,9.193861791,7.843880286,7.810339831,8.981610243,5.189316264,10.32424464,8.936470161,8.606879592,6.118342527,6.971474776,11.1617527,21.68719432,8.183947053,12.79380992,14.94199341,17.33418409,20.31178993,13.13892416,18.50633134,12.74951642,16.97671561,11.47041828,20.63133495,10.32839878,13.50517236,12.38795612,12.03494282,6.944425294
16.61078543,11.70220831,15.70315249,14.39137701,12.26217199,11.16232508,11.19731462,12.39311113,11.76925303,12.16136576,10.05156418,10.26428118,23.35869774,18.67718994,18.05929629,18.45910364,21.20184634,17.38604483,13.1690011,18.55945836,19.86188022,16.5277832,15.52250705,13.27045207,11.80025594,10.51047222,14.4343045,14.23062699,7.514176948,9.066914051
9.419983323,6.216677087,8.963537688,8.101555734,7.370855302,7.127939073,5.703226798,7.785181098,6.509613535,6.80944301,5.686262972,6.147010397,20.79658761,36.19274097,15.63954866,24.30463878,25.33411823,30.97856011,33.53603976,22.57115088,32.28422335,22.5561629,26.82707409,20.96540489,34.35495956,17.66931081,22.80709872,22.44450488,21.697213,14.35106841
22.6439684,18.33031026,22.38653939,20.6338988,17.70496495,12.9707171,18.37108842,15.4961501,16.55744322,17.95244702,15.7642561,15.20881776,13.37172189,17.67960498,8.117489749,12.85377969,12.74706887,15.58475754,16.32510587,12.81651228,16.21525502,11.49093005,14.57856657,9.287643647,15.10730139,9.390265026,9.8220097,9.428358858,9.838634861,6.12666916
9.187126984,6.728869299,8.120727975,7.127698695,5.675805727,5.984427959,5.579995315,6.923287489,6.066669747,7.045411564,5.041594641,5.570260502,17.02437281,27.19579369,13.28036437,18.61648571,17.73810956,22.34014744,22.73089027,17.92866791,24.4197172,15.66970012,18.7992296,13.62935688,22.57681278,13.67789445,14.7529859,14.89932521,13.92753975,9.770421154
13.62883901,10.82099904,13.98468115,13.05809512,10.3651644,7.839668077,10.20010455,10.1179222,9.923880692,10.79494063,9.181521623,9.551441455,11.19485324,12.65971892,8.152604038,8.775390522,7.872636176,10.69204141,11.46248148,9.882825081,11.67285666,10.02499402,10.81423956,7.433332864,9.55828553,8.827049202,7.985457391,8.305734202,6.25308009,4.561381121
10.08030002,7.038519677,8.752186223,8.225099545,6.187113688,5.82298766,5.735078033,5.968340182,5.920454964,7.304125152,5.523124091,6.362772679,21.6461344,50.85749023,15.78862826,30.35891728,31.04427819,37.9638695,42.37066662,25.90864809,42.01286365,24.09207106,30.11868088,24.8313092,47.3252792,19.12746794,24.84142877,24.24520587,27.18887657,14.46302727
24.44418976,20.62307658,26.25257656,22.8181085,19.43160164,13.73072498,19.94136285,17.52691001,18.12084089,19.38093574,16.22991274,15.55964159,7.671834139,7.873589408,4.610950861,5.17456645,5.386667396,7.314058748,7.50143382,5.621576008,7.732890804,7.404832175,8.376994319,4.267912208,7.26857604,5.795741208,4.908272783,5.558448411,4.413321641,2.60713226
5.666686297,4.128634628,5.020271962,4.594072345,3.199521051,4.19113901,2.223494423,4.509355703,3.653986728,3.832107279,2.359546699,3.741488976,6.194254153,7.455865181,3.970454161,4.364084501,4.237264965,6.221284948,6.400627833,4.832587249,6.757307352,6.573388164,8.552032451,3.797764346,5.752708331,5.140995008,4.652242831,4.675388423,4.040329815,2.51154538
5.565933277,2.933161254,4.7501108,3.795332746,3.027430229,3.996123669,2.032096157,4.107630962,3.156370795,3.535554557,2.627806489,3.624512873,6.149355629,6.865926024,3.740352302,3.672015053,4.131071428,5.695145713,6.778057683,5.009940193,5.955268784,6.694301463,8.656161883,2.803107654,5.523154709,4.9227785,5.344468769,5.606722834,3.991452522,2.782637253
5.247425164,3.353591741,4.258261672,4.408307429,2.925450892,3.612161232,2.336881037,3.732696802,3.421849993,3.928733286,2.853855143,3.455248603,5.953812201,6.245316069,3.569644775,3.699778538,3.630094001,5.157790098,5.795446118,5.574383068,6.228657365,5.735763896,8.467846306,2.97871795,4.434960631,4.08954624,5.125848557,4.761153962,3.759785823,2.480550647
7.371466203,5.649135948,6.235277137,5.849430922,3.89889267,5.087675292,4.235404925,6.29583816,6.683902229,6.311090661,3.794655531,5.13505785,11.68378756,11.06249806,8.617954884,8.157858974,7.268052591,9.946667715,8.86513719,9.114370647,10.34022672,8.842417423,10.0259895,5.031850934,7.278756386,8.491345119,6.691488803,7.907685686,5.289567338,3.880552177
14.88662384,12.07622632,14.27547385,13.1304049,9.294638986,8.64912174,9.047967052,11.07422576,12.86671735,12.41885572,7.147869533,8.506809719,9.226260267,14.38800868,6.834831514,7.657292079,7.123776055,11.01189891,11.71672754,7.937295288,11.2209078,8.351304084,11.34210064,5.407508577,10.03486823,7.052498139,7.359705419,9.525470171,8.956804682,4.031214694
12.03979553,9.891666938,13.39774582,11.0446476,9.576228851,10.17140408,8.997716502,11.97588359,12.03124899,11.6547124,8.233819787,7.72779285,6.926424792,12.4566717,4.453352978,6.138794006,6.060430382,9.92120879,11.00340271,6.095059934,9.463604187,8.075476607,11.43255589,5.271600239,10.44378885,6.034935143,6.713246274,8.232184965,10.57595912,4.841239988
11.01867264,8.75654525,12.01599088,11.7106188,7.005104888,11.11274825,8.030464466,12.86159444,12.54746809,11.21375218,7.592913569,8.28019806,10.33462243,17.77076315,7.207151714,9.257189468,10.12740744,15.65775082,13.44419786,9.621892677,17.17105102,11.89984997,16.01583532,8.940416005,13.74482319,9.494397226,11.3763537,13.70002706,10.94845976,8.11201551
5.815381516,3.952041262,4.500909263,4.616303141,2.811310164,4.159482481,2.750157898,5.372135726,4.780708969,4.334101958,2.770038397,3.418362858,6.567802154,8.95760838,4.516643358,4.809666154,5.525544186,9.007360004,8.291781138,5.82195287,8.118463025,7.710697958,10.0857596,4.367253299,7.116288259,6.131226442,5.268215823,6.358655739,5.134675663,4.275931547
5.354456844,4.565082927,3.945139294,4.567836257,2.605076787,4.65326633,2.642685603,5.016048584,3.650263252,4.430991372,2.977714297,3.997637635,6.426201141,6.882708265,4.523898284,4.424387261,4.263306888,6.14527982,6.760398667,5.734916541,7.111304529,7.842652726,9.641661274,3.939631949,5.639724579,6.212493879,4.913812183,5.840626074,5.293446077,2.326370496
8.38038864,6.075572606,7.348252889,7.659215896,5.989525796,8.887710937,4.364414564,9.547581515,9.550144363,8.546951353,5.621948146,6.493893259,6.871155642,7.45425398,5.053285645,4.879854747,5.338908985,6.401735325,6.619074519,6.129280871,6.191181477,7.460296365,9.160215803,4.075283387,5.098259292,6.539550947,5.530578432,5.149997087,4.976023955,2.953105176
7.340378976,4.477265083,5.78683787,6.15406795,4.314578162,6.269645692,3.582961118,6.892574334,7.18498186,5.865195185,3.720100683,4.373264321,11.81428957,9.395763289,11.97932918,6.957131873,6.806117634,8.860750358,7.718699553,8.816876839,10.56309148,11.54226755,11.71216235,8.786900303,6.384789522,11.35255402,8.087514529,9.805567364,6.600209196,8.014613983
8.740842273,6.243710639,9.022192386,7.956588862,6.208355006,10.04652331,3.705203516,10.24942541,10.85885612,8.922302735,6.083305264,6.660672301,9.377769607,10.03131322,6.818262783,6.90091975,7.79479131,10.00929834,10.29034411,7.503635291,9.106977894,9.363758232,13.75422293,7.391545446,10.796615,7.872555763,8.548991941,10.21028279,8.127263183,6.239828018
5.270507279,3.689917152,5.185564531,4.773072327,3.047917173,5.823177493,2.488315524,4.579367131,4.419112924,4.757697555,3.37327296,4.594044215,8.771758333,8.37387566,8.417877931,6.140927364,6.328775747,7.849792161,7.125292667,8.167984916,9.741957863,9.002698774,10.1783859,6.490997942,5.422975905,8.890659219,6.853352962,9.191143728,5.072299576,5.766250265
5.093322103,3.689229768,4.418214778,4.160886841,2.328289833,4.897921403,1.972136774,4.289896942,4.320319427,5.622917142,3.200254781,4.0006429,9.845621447,8.663005217,10.21651509,6.533568959,6.289287058,7.775048245,5.721333624,8.733076208,8.33207996,11.39969448,10.77663476,7.539942566,5.159375908,10.20522663,6.756713372,7.522504398,4.36374853,6.003724332
5.237913596,4.468802178,4.072112709,4.589256146,2.559253288,4.052523598,1.514620173,4.155319051,4.056264626,4.252257628,3.270255673,4.479068732,8.905590202,6.024470443,6.91254188,4.809722449,4.749610465,6.972259026,4.819364782,6.848370434,6.819541428,10.63214347,9.81262769,5.546870239,4.871188785,9.472764119,5.709849317,6.303529449,4.040741065,4.753006803
6.034755941,3.687237551,4.711072263,5.102610201,2.855281073,5.01608998,0.153748392,4.526310449,3.885612945,4.698409484,3.180972132,4.097769721,6.293480862,5.644792333,3.812970594,2.851689616,3.952240075,5.347656813,4.280665319,5.033328249,4.881302966,6.606547812,7.236600429,2.774436091,3.741676903,5.525339249,4.31534747,4.725615937,3.409639441,2.819275204
5.303948269,3.708745178,4.71728322,4.372618927,2.545751168,3.979934795,0.152723278,4.429162104,4.345332128,3.869025654,2.792285951,3.613570683,6.659594962,6.35758487,4.787203407,3.79202865,3.971585422,5.626759743,5.351048535,4.75247612,6.306462822,8.629674469,9.018598913,4.452043939,4.620991762,6.256264198,5.143316399,5.656985801,3.488776668,3.71870421
4.540460128,4.043264292,4.322186672,3.86093256,2.167626171,4.006857387,-0.075278261,3.802172226,3.050418808,4.103668383,2.299249773,3.367615109,5.831447388,5.335274172,3.966571601,3.479401776,3.481012688,4.899316129,4.147991981,5.076226392,4.198396923,6.370206309,7.96887943,3.408862276,2.925362308,5.419222749,4.323362435,5.66893561,3.003678478,3.921771218
5.976728996,4.099492626,4.038622911,4.446519913,2.569004307,3.589096409,-0.028159711,3.657479506,3.269098531,3.994307261,2.626600648,3.52868277,5.486719462,5.485335092,3.428630942,3.085449138,3.915867366,5.446921334,2.79305725,5.293395243,4.818218591,6.613466306,6.385109093,3.011109488,3.366455698,5.597948951,4.619503771,4.339981365,4.108888,2.458723526
5.242217062,4.009409679,3.663822856,4.152157369,2.570432662,4.013781468,0.240752962,4.059536868,3.876475355,3.628218723,2.699967852,3.821026038,6.44066663,6.095787464,4.538226318,3.801020683,3.977851026,5.374028179,2.276239414,6.086360668,6.023573274,7.742143345,7.479487376,4.265801494,3.298606904,7.75412565,4.752238609,5.105733222,3.306932285,3.446333761
5.054593256,3.5782035,4.235356969,4.314056138,2.943936829,4.214914602,0.512351634,3.683818871,3.589018987,4.597503515,2.124612955,3.737353052,6.966151588,5.587238164,5.667714854,4.709273243,4.620518806,5.438376662,2.952470294,7.223613783,5.901359736,9.552518806,8.108415177,4.983002877,4.387990036,8.871679087,5.081183736,5.759175058,3.018159811,4.67714912
4.725827362,3.268221165,4.635401578,3.873002497,2.19179729,3.6136616,0.066814663,3.488097863,2.944449051,3.640767877,2.971325201,3.834294348,5.9827521,5.369798317,4.389849718,3.574309655,3.265698471,4.835654395,2.040802405,4.858193979,4.468965367,6.321770008,6.518059298,3.384900866,4.462597313,6.578995772,4.312565637,4.268704885,3.555638574,3.156467402
